user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_15479,moderate,0.804482461130932,14,11,3,870244939606642690	1012387155161767936	875213261225869313	1044981079566938112	1023022234158419968	881951915424178177	886661964709212163	882632799949291523	1021261608536821762	957822890258255874	972622329611210752	1032568660819292160	1033037265935781888	930717254093824000
user_15480,light,0.8214271625337072,1,0,1,929057934973263873
user_15481,light,0.25946640653349995,5,1,4,1017897764212994048	1033127687487930368	1020243466226405381	1034248990978658305	1035555919978000384
user_15482,light,0.26127201393495647,6,1,5,946760001099411457	982842564494622720	1050542830840467456	1040347417504370688	1020986352425349120	463365166151647232
user_15483,light,0.16878610591045667,1,0,1,1036246955624677378
user_15484,light,0.13548203273148757,5,0,5,1059839129570238464	971604436605812736	1019546665194270720	1036369447630581760	1036975170433368064
user_15485,light,0.05,9,0,9,1060305631498907649	1034831520261984256	1020984684669427713	259390487994195968	1019475436923957248	829840238537117696	914280459579920384	722598997941100544	831502002542825472
user_15486,light,0.6,6,3,3,929840558213943296	885839376919482368	1019624907804725248	1034959190584782848	621302931548012544	270368182534041600
user_15487,light,0.7303047900031142,1,0,1,857231073645703168
user_15488,moderate,0.22071787040956342,20,4,16,857728776771428352	936678814620381185	950549994737668096	677889815698796545	529652836125007872	926820468841103361	1011789941930643456	1036523287151566849	966163750867828737	337047666766798848	847564592163237888	1014979249709748231	1037125430959058944	1035731844879138816	469684033698287616	1035333827273486336	960198010885033984	1060596105774354434	981607289277870087	835169326177136640
user_15489,light,0.7441224914916826,8,5,3,904566557841481728	1020269863061860352	865871031352737792	1011641804066775040	1023886164921655297	1036609699947470848	1020934524996222977	680206300467347456
user_15490,light,0.7710605277340262,8,6,2,850438798215225344	1062512858745966594	775507111853694976	881682571771469824	995400751827517441	927698371539881985	1033017576576770048	1051027715002904576
user_15491,light,0.20239416133502605,2,0,2,703643582712786944	950046393422393345
user_15492,light,0.24032861629267604,8,1,7,982377194822488066	850258521421512704	1012489621320523776	941208704988434432	1037341043505524736	897826168254091264	975796948551712768	837554016208875527
user_15493,light,0.6906315847941861,6,4,2,936320265931419649	1011652941164568577	859813191379017728	874293361418612737	977724253968637953	1001466696543145984
user_15494,light,0.7132845969569099,1,0,1,1036415595401568256
user_15495,light,0.05,2,0,2,994698862492377089	300814227973750786
user_15496,moderate,0.3265992769428845,11,3,8,1027242793075322882	821207348962271232	986763443549233158	911598730142535680	1033830110565212167	969567532570030080	1012304364566908933	1019461778411945990	802839901662121984	959898287322157061	960971283595853824
user_15497,moderate,0.8376806493609206,16,13,3,854746761377726464	4445702775	211437664027680769	918320823328423936	1023443017531830272	1016503840269627393	657344753000824832	1030698494833700864	910982854460534785	1008608128760414209	1020951715854659585	1011364933022429185	1071510996139851776	904769551526748161	956285842871521280	990984004475080705
user_15498,light,0.938224773927014,9,8,1,898009609713197060	1004046179808628736	936503219538325504	890217359142682625	942854570329419782	860645704225738752	905829060500180993	635217134847586304	927507438852505602
user_15499,moderate,0.9321957749066125,12,11,1,932723131474698240	745705453431070720	758158535746265093	802201853467369472	1047184343477772288	911229140195581954	894759367890698241	1009804052056510465	989593790485852162	1069696655392419849	878001869489979392	745776964196151296
user_15500,light,0.10780435990159337,6,0,6,893691835247415296	940005559725641734	908202202598039553	665132748332531712	959131033542242307	1021425426059554816
user_15501,light,0.7258023262086919,7,5,2,953826141634252806	1013711307701346304	910221481493311489	857000242247376896	909569086991908864	1020842071173877760	543410636714438656
user_15502,moderate,0.25356036401977616,11,2,9,853547798872158212	854706422524895236	970818786143145984	802268339905200129	1033831366721511424	1005492396786888705	1036301849035460609	1035972514390978562	419195152729530368	1002849904295862272	1024011190488498176
user_15503,moderate,0.20040033869157098,14,2,12,990140112712404992	892973613233602560	1064826770573144064	275555862943264768	1032321715265826816	1018984661824000005	836206756145455104	579561695573610496	912109628649017344	1028660616372862977	909772953641820162	280737635557851136	991533792841097216	1060631165390987264
user_15504,moderate,0.6871227020856174,13,8,5,947995131017342976	1068265232378855424	884088265917300739	985146016738496520	870342893508087808	948662377284685824	1020353707580542976	1013037532764917762	1054048096504737793	260119551809822720	887343154281754624	961965823291265024	1036856621115293697
user_15505,light,0.05,2,0,2,987562516829032448	872136398903660545
user_15506,light,0.8335773410559217,7,5,2,961806159668760576	876233861826576386	877961101765378048	876944792537763840	1003751339732717568	556020537177030656	835994484273983489
user_15507,light,0.6879959998818911,8,5,3,1056643388869693447	915346684326088704	1005959193730473985	991779359651500032	688970220463992833	708757857060007937	379892332889255936	973906713777659909
user_15508,light,0.7396224794303968,6,4,2,969971692113154049	281398694002171904	974298860372873216	1014665382911795202	1040735517275385856	900805466648977408
user_15509,light,0.4,9,3,6,974468642640416768	46375045534195713	567820183985983488	1034230003742007296	1036338190226006016	844581016391991296	988130126914379776	723423928035627009	870545483600711680
user_15510,moderate,0.7632145273552766,11,8,3,984352503708901377	785341375612985344	897543300177174528	971433351939837953	970934151028277248	975359427418247170	943230886153043968	1016007983514333184	943761039472111616	286898992984502273	911069604688138240
user_15511,moderate,0.19554995427640598,11,2,9,924120935367630848	850122746285637632	1036451308390305792	1005453150474653697	1036992300805586947	989494763786260481	1053222638192082944	980992573232893952	798564706869018625	948421291576561665	1036754080784236545
user_15512,moderate,0.22354461745610701,14,3,11,863147183981252608	968604339039277058	869185589198770177	930595897427349504	2040310825746432	936414669190901761	1060063357980553216	832806859769733120	851598480804126722	872982140811702272	868054147710545922	953690335061868545	997208663675858945	1003273113604382723
user_15513,light,0.6594716733073073,5,3,2,960507418756239361	952192902603649024	983570671958740992	614907728545366016	7347727064
user_15514,light,0.7431388247188785,1,0,1,1066534183831388160
user_15515,light,0.05159907917790593,9,0,9,964166902254796800	1018918523354087426	1035054531846053888	1055452007455178758	1037184666325983233	759976067763503104	1002025691519451136	890980979640156160	936790254769422337
user_15516,moderate,0.7396157842821716,15,11,4,909929554856341504	1062409400642613248	919982188254425088	936774184566341633	938787013007937537	978701444923539456	903611507581255680	1017010698877063168	872492622127939585	1011981026564898816	955820717106520064	831187471765499905	1037517598810886145	1036751109061259265	812055578298105856
user_15517,light,0.6,5,3,2,1038182507257188352	912393322152394754	856879634171830272	932552972583735296	1060263516706365440
user_15518,light,0.6712967314422338,10,6,4,954126285651042305	869824532902752256	950404785781358592	887427367865593857	1061538796959784960	938281541930799105	1060261239438348288	913241645084299265	1046805928912330753	1048513626384957441
user_15519,light,0.6,10,6,4,969248712454152192	928210605319868416	1010694005628153856	1012527573073571840	850354255470804992	1010989283765678080	1044351871337615361	1037049580137996288	1024388418141220864	1019535917730721792
user_15520,light,0.8202142834488413,8,6,2,913411368199626753	943250124079329284	1021145480540098560	1021145380971601923	1074184808459317248	1015368573483511808	994879175113703424	332173327613440000
user_15521,light,0.8329741106970914,7,5,2,698116022386225153	1066430920679256064	918157946831409153	883103807009247233	1020927410383048704	933521255927566336	811740045623209984
user_15522,light,0.0780336230746557,2,0,2,1035929726639063044	963880190270234624
user_15523,light,0.2844114905630396,1,0,1,747869457054261248
user_15524,light,0.10574590150770845,1,0,1,917843917743316992
user_15525,light,0.23267551964452032,5,1,4,981566285749391362	991452561122226176	1037001055102484483	776402242995834880	1055816784945721345
user_15526,moderate,0.05,11,0,11,839600463708368896	689122524693540864	965016424682016768	479376491105357824	1002522802979733505	734744672665522176	1025405747776172032	964898125419773952	819886072809353216	1037296133238910977	524998744681361409
user_15527,light,0.10674780923162124,6,0,6,928178311112609793	960522611645022208	139592641418510336	931222647328747520	1029977353986994177	866495391021379584
user_15528,light,0.95,4,3,1,1060130334359085057	850062635299155968	911360024013832193	211147437266579456
user_15529,light,0.2573222119086972,3,0,3,978815238475694080	833861654597230595	1036448520285380608
user_15530,light,0.22946530453683023,10,2,8,1006212493834780672	536974208576667648	910107213594812417	1006169000286416898	932363993922097155	1058415458511142913	1036597757383979009	704125062148784128	511205351979769856	1036846908189421568
user_15531,moderate,0.2356040264990783,13,3,10,1017982756117209088	1018937932407664640	1011232552726749184	905469681884004352	1007709052619689984	1020962403922726913	1056650458041802752	1026311052357787654	954384715984920576	902900704318287872	1035593178060124160	213288487284244482	1061095059339309056
user_15532,moderate,0.21169828067544075,11,2,9,850157197694599168	910338771870212097	622604709501775872	621759531421466624	1056913212631928832	1047406188877340673	936108824464908288	864362852085186560	2507342300	943928067659005952	938847394988425218
user_15533,light,0.26286582752330434,10,2,8,530117532393283585	877664734325215232	1061089044145168385	842668513278021632	961233376534347776	984846189072912386	1012994795063709696	1036860255827832832	826926451651903489	973287601347194880
user_15534,light,0.6966186046980418,1,0,1,746267254501736448
user_15535,light,0.24644380625183573,5,1,4,892152773910958083	1002342842818105344	978026442431791109	1035207053302743040	1034277653484728320
user_15536,moderate,0.95,16,15,1,974618553704857600	865150648081408000	952010105712791552	931665071431921665	950276672519131136	928460463784054784	943892149560664066	898946020066955267	862140981012971520	937538202834845696	1013569452309393408	966363804341755904	35478063697362944	1008286591373094913	902192787482976256	960330697763254272
user_15537,moderate,0.7087152654417984,12,8,4,850067512293076992	570757026768244736	954208673324249088	968710665044193281	1016474126398173185	852221562098941952	976103644700475400	1009807576567955463	601568281095438336	1064786298135691267	653307388720615424	925692819133607936
user_15538,light,0.2452770228088228,1,0,1,908448891669929985
user_15539,light,0.95,7,6,1,948756376859430912	864168538138853379	1021138217716932608	1003329301721288705	249483083806543872	961475438290788352	1020951401621581824
user_15540,light,0.16594884095887755,9,1,8,958890142332157952	871032865034817537	991533321216778240	913267154090385410	1002012030121971712	1041449130932035584	1037493932656144384	995430173628497921	1055161795088834561
user_15541,light,0.8955896135036183,3,2,1,1017390411864772609	817364346804334592	299644236024918016
user_15542,light,0.9165164190791844,1,0,1,964556279002947585
user_15543,light,0.31587503246148163,7,2,5,897642219800342528	1018577033813635074	790645445500350464	1036946530941456385	880844116346720257	991571038289956864	836251196662808577
user_15544,light,0.7319032253426573,3,2,1,996248359508807680	905295858127831041	775563423606276096
user_15545,light,0.23484093370559767,3,0,3,1009075722223116290	920411767079088129	1001496174375985153
user_15546,light,0.10224290647624662,5,0,5,1036810178027548673	996112467649486848	657375639285075968	1036702947734892545	989959622965514240
user_15547,light,0.95,6,5,1,1012020436111159296	866284130732044290	1063357742084063232	936063723013394438	894253120225763330	686189126882725888
user_15548,light,0.17473040624852088,7,1,6,1043397329548705794	677262790223134720	1036175832245592066	1056355909323182083	884965148166893572	1039593055299366912	1056162503615483904
user_15549,light,0.6,3,1,2,869699241316196352	7644035718	766393250890428416
user_15550,light,0.8684892394153534,6,5,1,938876094769516545	1017962417857458176	876182250358001665	1020915960214163456	932576013938319360	1036812345685639168
user_15551,light,0.7880533429959554,1,0,1,1036783673830506497
user_15552,light,0.12152096468951598,9,1,8,1004172796971356160	942441192918093824	1005688328270897152	1037179572851277824	1057151517113942016	915618700644020226	1050740504521035778	1035155864209051648	854355131239985152
user_15553,light,0.09822539299287486,1,0,1,1027018924704104448
user_15554,light,0.8218691059630863,6,4,2,939935510184652801	1056423283229245440	1018102755561533441	1017438655651176448	1032997838437982208	1022534518203400193
user_15555,moderate,0.8102498854635986,11,8,3,964785770140708864	967414833778798592	853599407157108736	908390358513569792	1069341170273304577	1021611764495142912	1071546349752082438	1073571135676125184	1033398567791153152	1051344409277673472	844627531227574272
user_15556,light,0.8762545384655256,2,1,1,1066479338265006080	1037124432823693312
user_15557,moderate,0.1396137040832987,11,1,10,963641529540673538	1061165487718125568	975082888990425088	1062139506864898048	1036728343318736907	1029487360176607232	879843867939323905	866692387774574592	1020378443035406339	997909017220481025	802378796452048896
user_15558,moderate,0.7495741125359868,12,8,4,911376591892164608	897719705108189186	858145669701357568	624460683870994432	906131920924270593	952642003338014720	945441258239127552	1066126989512314882	964371074463940608	1037054326617849856	1012395458822537220	886311721266290690
user_15559,light,0.8828571617077552,1,0,1,89396251065450499
user_15560,light,0.2147675275214928,6,1,5,923361132429103105	1002270554076909568	716748125629644800	818243907389505536	752752497463222273	1036719512266125313
user_15561,light,0.32072866886294105,1,0,1,27140168301420544
user_15562,light,0.2534382567325288,6,1,5,905808153031430144	1036972703360737280	1032341398513770497	722488647451324418	1035659961781641217	1014761722689802240
user_15563,light,0.908225113815853,7,6,1,1018634073705594880	951752776752779264	1021273944156876800	1010861864056602625	988255702949998592	980842816694702080	1054668416739614721
user_15564,light,0.8336826352199462,1,0,1,536390970929983488
user_15565,moderate,0.3435803047674587,16,5,11,951242743929597958	905826252916969473	1013851344799780864	1054590780533342208	961413621988364289	1037158454144598016	1007957522286772224	681060857032216576	943966135946498059	960048134800932865	921982921359097856	1050121548177100801	1055166000839188481	1035646522094809089	971358725888978944	529333202209738752
user_15566,light,0.05,8,0,8,855077954707046400	1056733550953840640	878938137732370433	869552822534254594	831096621601427456	905500763228487680	863955662803353601	854430227598102534
user_15567,light,0.4,3,1,2,1021184310693556226	1036723891849383936	1037019895005831168
user_15568,moderate,0.6627452337203212,13,8,5,1065614233738579968	880720412556087301	201774463094767616	917564343562199040	971543474486071296	1000733101918568448	1013457254438318082	964159043068743683	672802022874214400	914565789478354944	1012378952386695168	1035390824719310849	895257178445144064
user_15569,light,0.8611134606115869,1,0,1,941058728484397056
user_15570,light,0.6,1,0,1,964935011408506880
user_15571,light,0.264252502385006,1,0,1,1020946433669836800
user_15572,moderate,0.6721061226395679,15,10,5,939585649891512325	877617410014154753	899104413268049920	950268502522331137	956317904697356288	669752246071001088	1061089457250549760	999288858289287168	821122619638476800	900038129108824065	932739109176664065	690196026708377601	1036612289082941440	1057024369065521152	1010004728120422400
user_15573,light,0.7460421058575731,9,6,3,862618864386883584	961596288218357760	967915121795391489	990131531942416384	964352341230043137	971080513422352385	861273131075465216	899294260641488897	1020145622156898304
user_15574,light,0.19966091645640713,10,1,9,695486768544612352	734747040681472001	826791877710061568	932697335888535552	1053095794801291265	567704054579486720	977972488511655937	1064915380479672322	778962216682786816	863467243744710657
user_15575,light,0.14063902032205775,9,1,8,986959626934587394	939000913938677760	1036392189138325504	822599427844083713	839494931769147397	1036591673944535040	354027407579156482	1026364269615611904	1036615370013114368
user_15576,light,0.35023082937330763,10,3,7,979795746240286720	1020670095830470657	991050904077066240	1067734882363817984	964170239977115650	279076477033664512	1059628063313530881	990138556101341185	996491365608341504	913241638214004736
user_15577,light,0.8922794242301034,7,6,1,948997302059982848	955001237124108288	858884985880629249	884869429791670272	876998561497456640	1060216647854637056	1000482567319994368
user_15578,light,0.2256783781868798,8,1,7,894865628040974340	370898432300306432	1036604482778537990	1060377679336169472	252419042940424192	733576211868221440	494047982434545664	566972552468107264
user_15579,light,0.787877124731311,8,6,2,870168159000702976	873214627877965825	861551192513671168	1016664718759559168	992114591739121665	864578286348677120	1009939440490373120	1037425980846092288
user_15580,light,0.7033845091994868,4,2,2,935849838016475136	1055212226234200064	1036228443153858560	869648530113257472
user_15581,light,0.2533423607282601,7,1,6,1021031561494433792	192299594338664449	1049146522577915904	811632655917793280	985982953145749505	899055704669126661	365178195844145153
user_15582,light,0.3759135099671782,8,3,5,883415115869114368	861649689623580674	1021273913756717056	1016375636120752128	972083388617314304	977142729774903296	917922835779039232	1035721311446695936
user_15583,light,0.1629470021397934,8,1,7,978268666948210689	818487944751251456	1006396827313336321	1022359230857265153	775699715203567616	605847934572167169	880769836992913409	709386206921035781
user_15584,light,0.2878802542162723,1,0,1,939069648900943872
user_15585,light,0.6981923993831527,1,0,1,896077837609836547
user_15586,moderate,0.22051410410853017,11,2,9,963175886122926081	935301814005542913	871550285843398656	969026463059001345	1070722062237356033	1038823132704854016	173977710102720512	744213719895384064	921172445238722560	946481549352071173	959562568535871490
user_15587,light,0.3909013773481159,5,1,4,861644860427608065	567062427943317504	1021002849956876288	1012407876336287744	1037463560656277504
user_15588,light,0.39560338106948467,10,3,7,924363476256116736	910248519566536706	975934930436927488	1036449544068722691	960963205051944960	941662954931437568	1037129657378893826	1045116732942286848	936775981276176384	958193434124267520
user_15589,light,0.8670326549662021,2,1,1,1021257430993440769	994677963080830976
user_15590,light,0.95,1,0,1,1032231715845095424
user_15591,light,0.95,3,2,1,725804920662818816	883780606395650050	929906674365812736
user_15592,light,0.8780579035483373,6,5,1,31131010485714944	940668719264620549	857687910778232832	962056572296818688	1009635756589998080	1002386493741129730
user_15593,light,0.6248198779442765,4,2,2,1021230950993162240	886968009507692546	1020822879426863104	793572919481888768
user_15594,moderate,0.817769090777795,12,9,3,1066666129979072512	862684604213456897	1047459236337176576	877496883652034560	1048961722575478784	937519607518253056	921004874594058240	14388125704	943684504484491265	877302096525090817	1014456229182177280	864820439037739008
user_15595,light,0.14927339074485846,8,1,7,929861428240175104	379711398408122368	1006039033749884929	1032107177685725184	918181312414076928	983480976155299840	493116760518688769	1033620769132228608
user_15596,moderate,0.3388411899099898,15,5,10,928723059585966080	973721148004405248	979099205984706560	853927788570710020	982023009644040192	431553809450401792	1036835609619378177	1056975485157236738	940023751172874240	895659070253871104	882599974671757318	798174510256046080	889143588994654209	939232648144318465	986137107709112321
user_15597,light,0.7386335502893017,9,6,3,1024155926578778113	932399383726899200	727006723966259200	914835661688942595	983570806826504192	1074185783731470336	996132688003305473	872878659991990272	662800792093487105
user_15598,light,0.32491869020479297,1,0,1,955084823143567361
user_15599,moderate,0.09754212248771046,11,1,10,955941883313774592	859176859791233024	931755537728806912	23434329795334144	1041967135818428417	400750330482135040	966718946819919872	561593896950448128	732049347572027392	827018782631661568	729008009213403137
user_15600,light,0.8765579634681289,1,0,1,620344148458082304
user_15601,light,0.7687563660522885,8,6,2,1062411124572712960	1019671630329630720	992001918405931008	886787661414969344	902060789393002496	1062771073186492416	917887860933627904	1035717949112418304
user_15602,light,0.2641955374673487,3,0,3,1026421280906600449	889764828310589440	1036760664801517568
user_15603,moderate,0.19671611773135952,17,3,14,956807463457775616	955463594203807744	541369382015094784	1036531176557748229	831998578545549315	661443763173261312	702816589591097345	932988244454670339	1028605896975372290	1019484425283776517	1036537137963905029	951647362237239297	941089569344315393	847164819937509377	793638168633364480	856468216448770052	1036780714996449280
user_15604,moderate,0.95,13,12,1,999626060609261568	971180991204139008	989259035508690945	1019738025767473153	926616029731737602	886067079131971584	1013426288466583552	975773771104595969	1021278063533928448	211494033149804544	774211538081030144	876121126442860544	1006978466221318145
user_15605,light,0.2667563379323826,3,0,3,973570929077911552	895174121289547777	930610357198049281
user_15606,light,0.7779401931741922,6,4,2,961992646246961153	998501216920326144	1046172827756507148	881471332738662401	1051846233374019584	1037027193585643520
user_15607,light,0.12918954765046148,8,1,7,963273341464403968	1036707950050521088	1005182042685034496	903395256632258561	1037394146674323456	991829235441385472	1037457504404480001	1034599010324172800
user_15608,moderate,0.3358722310880337,11,3,8,851916891744477186	902005890093637633	1013032504536846336	846557609561915395	522207176832458752	1036590481021390849	791945517152342016	576926579097530368	879752385106718721	1042562342758830081	221911348647444480
user_15609,light,0.17160583441296753,7,1,6,965584225746305027	1054130776227434496	1019705602413559809	519503358286000128	911896316313313280	945511834018295808	1020828747585458176
user_15610,light,0.8911480574405428,2,1,1,891426635488133120	1037478654526349317
user_15611,light,0.8624539212041359,3,2,1,962003334721761280	1017196655991558144	1056925417402236928
user_15612,light,0.7657072311097803,7,5,2,1001151941668495361	992075067533209600	1020789976588570624	916315720950087681	973271582964514816	876827794998796289	839626857750245377
user_15613,moderate,0.824816599537414,12,9,3,856951810346692608	974182575936765952	1019379939122896896	856045355380736001	1069637718886367236	1019649934298148864	1062044880384524288	943946657527410688	934868874931171329	1019014912859951110	960270351736459265	916162380417130497
user_15614,light,0.9007376569271958,9,8,1,867816888834957312	1005824672066252800	1050956509134372866	1002211708717297665	884463424519798784	945406335784574976	1019147032336924672	1036381518376181760	921241006233620480
user_15615,light,0.2824013937137073,3,0,3,791240744023515136	1024777963827417094	1020191201952231427
user_15616,light,0.1917915026216126,10,1,9,837653834373591041	1063514079518752768	890729954404515840	952022744291475456	1035267735691960322	897980341763399681	1037073736325844997	1036929203260846080	539477460882964480	1052525888649211905
user_15617,light,0.29302110137796133,5,1,4,884781982470819840	832086215247724544	1035184977413984257	1004851367142412290	194706612072615937
user_15618,moderate,0.24078937222833613,11,2,9,915590216991281152	966677709286907904	920337565080842241	1036454839562076160	848581337191661568	1036912776999038976	1016603399545081857	974034496885608449	712614806209978368	1060960035898081280	1035978834431148032
user_15619,moderate,0.1261535524388533,19,2,17,920742748554084352	1021243837937799168	1047289526627041281	972358280273113088	1019482498315714561	872841752146829314	831020266251640832	1035208214676164608	852740854716407810	1049765635926974464	796517668312518656	938763931056828416	1035228995837669377	977531822124011520	941664986027343872	1011485766281818112	709178874794528768	1055887696898473984	1060636828691091456
user_15620,light,0.8468826027673049,5,4,1,884564948625575936	1009860801698467841	997794842112643073	1020810886280286211	1024142000595951617
user_15621,moderate,0.06721631072281262,11,0,11,858987175865704449	946187379139788801	1057434274427736066	995275596115595264	840215689914908672	864237964020338688	1050904957015089152	1030987200996024320	938608599051489280	964926686570594306	1069618594869239808
user_15622,light,0.6579745596078367,3,1,2,882230408460611584	958529314198360064	968639662762815488
user_15623,light,0.8284386767610796,6,4,2,683394287313092608	987604112450568192	1023692420351848448	992891420607315968	722231709538738177	514238511809982464
user_15624,light,0.2599699590161651,7,1,6,1044780494934749184	859798556147937280	879746418805813248	1019025535320633345	679546398606376960	1025461730233802755	734216772186963968
user_15625,light,0.8743628469384271,6,5,1,1020927396952887296	1020919667404107776	925093032650821632	1000993018495881216	915146009629593600	1022341248915369987
user_15626,moderate,0.2882599873162937,18,5,13,938091844537405442	1052351283540254720	890282009196720128	1021259474676404225	872469555326722048	1063839434167263232	1036719324961144832	908088445544882176	931003092694437889	880523806221185024	1056560391633989632	1036913255158083585	925495203359805440	1037095621314977794	1010495935728713728	859127786941825024	960187216008892416	33034517086216193
user_15627,light,0.95,5,4,1,961720628595355649	928751418223230976	1029396016330620929	1020284638651019264	1015037638288576512
user_15628,light,0.05,10,0,10,349645323750211584	1037002583997652998	949654252732862464	986006789979299845	1045621785482465280	790673531583344640	1036276503829393409	1010156657647632384	1036392812705665024	1063414030067531777
user_15629,light,0.7008593561095741,1,0,1,908320828810506241
user_15630,light,0.95,9,8,1,652124291220275200	930786002725154817	1060157796300275713	866715282101940224	1034092740689186816	688951593698373632	864478891368267776	184344865717501952	898197552272637952
user_15631,moderate,0.1055488520292557,12,1,11,1014633431718858752	959474040556736512	859839300774629376	968412162313019398	872146763687309316	1033087817856020480	1019114548178116608	1021883877755768833	514865615232720897	802663912168624129	348583606408577026	763456451935342592
user_15632,light,0.1331719604868901,4,0,4,1049684972334981120	940537796841918464	920650444124368901	909863402893279232
user_15633,light,0.7030690833636929,1,0,1,929798287531450368
user_15634,light,0.145454198943325,7,1,6,942883925591957504	1033006048460894209	442044150511570944	712735416512675842	168869824410296322	967556750256803841	898250584226017280
user_15635,light,0.2271603883063961,7,1,6,884672688610058240	818224366337060864	1058583142670438401	988984004002156544	781135949254107136	865603038207016961	917912719315128321
user_15636,moderate,0.1576919009560553,11,1,10,1022599131821293568	874121951005917184	1061225090359136256	998371298630811648	861882738927730688	864849757424013312	932716121253404673	852215488545525761	1044966193541443585	1059699354221592576	1035707570579619840
user_15637,moderate,0.7744815415423957,16,12,4,883085344396259329	1021244663347359745	996959744626601984	1012430762342322176	1007990145763590144	989776698211106816	1010700692942675969	859220671523573761	853135012182601729	891880039821840384	1064712594668298240	933490839677960193	723618403878068225	1030121355197521921	945237955928399872	967161721860378630
user_15638,light,0.37873875284753467,5,1,4,1021138090323259392	871788776200261632	974095146936651776	1036818516924489728	533872871840284672
user_15639,light,0.05840906602474677,3,0,3,975823860259000321	622002858674769920	851478283099230208
user_15640,light,0.05,1,0,1,941829239262789632
user_15641,light,0.7927987815519139,8,6,2,975693415844327424	1021116470858862592	998693387992645632	969258605932437505	1016323493519151104	978290690323918848	939179697425997824	1035970710966087682
user_15642,light,0.3127279247440608,9,2,7,1020835597789925376	1020512617230753793	405065164506284032	884048992069398528	1038039979799261184	1057644080589664258	848371704053329920	994790592822603776	1036740133188292608
user_15643,light,0.7648501706248185,4,3,1,1009087783594422272	851992303371669504	871936664029073410	1036894813881286657
user_15644,moderate,0.23597278246834255,11,2,9,891151853815312384	1061556940264759296	1011689654196809731	981215411147550720	1035556541460606976	1015754542217121792	996127673029136385	918493961576120321	920118584411426816	1037317965845282816	1029495213776142336
user_15645,light,0.7365876672517742,9,6,3,966058790012510209	915068169517137920	948158446309740544	1064256217151721472	967158927329722370	991093112549371905	1050378152139284482	1036930505696931841	756382528949411840
user_15646,light,0.8738956024923115,7,6,1,860319042648723456	862030221985202176	868890839778377728	925184874973220864	891641009167355904	865729405313847296	958538360808669185
user_15647,light,0.6790177685299852,2,1,1,1018557285851910145	1029358973701382144
user_15648,light,0.4,5,2,3,906588043158495233	1017506990636126208	941173013713768448	1059442562975653888	1036315833046163456
user_15649,light,0.7971863096029634,1,0,1,843221423485321216
user_15650,light,0.842489333348816,8,6,2,929931608261611521	963055108811624451	900194260804415494	698023384404201472	1062392408371998720	1022559262697041922	7999819054	1060946276957741056
user_15651,light,0.7783451485108213,7,5,2,1064682455406469120	958493607048237056	935755733576101889	940653737152008193	876832428354043905	1035546026399203328	883772265007022080
user_15652,light,0.8448578543835507,8,6,2,989066523011579905	941517220869533696	969642495985381376	982783584942440448	877654193816862721	967041146924011526	1036313891268120576	1021051218494443521
user_15653,light,0.14372273971341043,10,1,9,974262872623734786	951366212990226432	1037327594247659520	1037429802318405632	1018446912389894144	1036635107795329025	1036430519209144322	868987588690022400	1035555499360571398	1036772378141814784
user_15654,light,0.7635757864342402,9,6,3,1059067744094547968	961413576446611456	902261231528148992	168771836090396673	869678377598197760	861620152374239232	769512426295349248	889640040657276929	781956638760538112
user_15655,light,0.2689725468365867,6,1,5,992093462391439360	93027961787265024	816299465887850497	1045588788913864704	1006722974483968000	1010620886657961984
user_15656,light,0.7231337342655464,7,5,2,870279600038924288	941381699614793728	889291608428072961	1019624878918520833	910500177907208192	1064881137787551744	891359242787180544
user_15657,light,0.8101357928772518,1,0,1,834403159871152129
user_15658,light,0.33308774179957845,4,1,3,876304253681364992	1034612060557115393	1021655740832993280	1061142996274593793
user_15659,light,0.8350862905638217,7,5,2,984253635252117504	900321884499259392	1023594835423440897	1058597997184012288	969211356074295298	1050454940706107392	912526413160468480
user_15660,light,0.830998572201702,3,2,1,867786189713031168	898631643933532160	1010486715096666112
user_15661,moderate,0.2875351305966403,11,3,8,892855399421927425	997023952173088768	876999220124930048	833179566336311296	879866496553537536	778261907304124416	756102561615130624	1016703141704855553	1047540992705011712	869906384283893764	761560556981542912
user_15662,light,0.21898427056444048,4,0,4,827129805074161664	847859968728383488	971828524360364033	1020835385394585600
user_15663,light,0.7589584473359556,8,6,2,864598508837326849	977451213284245504	1053828601408303104	969659056825782272	898997180261904384	954131094084997120	836130840178528260	1014594422120615936
user_15664,light,0.7354626633725776,8,5,3,1022130321872039937	882635195165409284	1024379962998980608	955575111419129856	871744502674980865	859250765692620800	1020985141768859650	1036065265249906688
user_15665,moderate,0.7145414534078168,11,7,4,953828841981542400	867074964138143744	957902238302654464	856150718952087554	936762002281844738	895813563381669888	1056729434911268864	846196028722180097	1036705707616333824	1036043374078435329	1035891262459502597
user_15666,moderate,0.8363305710110869,11,9,2,926606521135280128	915206024835026946	866717182822146048	1061289807186259968	867012278758940673	433680061045039104	1021611840596533249	869904313027633152	1002079689706557442	890349712104185857	1036703529149366275
user_15667,light,0.7914775697210368,10,7,3,869428917269966848	963107161030234113	956214567641800705	1019785679193149441	853239815189315589	42816604806979584	930424187344351232	927800768798908416	857106382801293312	543873450255712256
user_15668,light,0.15237620312391295,1,0,1,1029187496024965121
